Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
0.0,0.0,0.0,2,0.0,0.0,0.1,0.0,0.0,1,2,2,2,13,2,False,False
0.0,0.0,0.0,15,0.0,0.011111111000000002,0.05,0.0,0.0,7,2,2,1,3,2,False,False
0.0,0.0,0.0,11,0.0,0.0,0.054545455,0.0,0.6,6,2,2,1,6,2,False,False
1.0,0.0,0.0,17,0.0,0.0,0.012030075,3.0,0.0,7,2,2,1,10,2,False,True
0.0,0.0,0.0,25,0.0,0.0,0.004166667,0.0,0.8,6,2,2,1,2,0,False,False
0.0,0.0,0.0,22,4.0,0.009090909,0.013383838,0.0,0.0,6,3,2,3,2,2,False,False
0.0,0.0,0.0,36,0.0,0.0,0.01660575,0.0,0.0,8,2,2,5,2,2,False,False
0.0,0.0,0.0,28,0.0,0.02962963,0.048148147999999995,0.0,0.0,8,2,2,2,13,2,False,False
0.0,0.0,0.0,37,1.0,0.0,0.013513513999999999,0.0,0.0,5,2,2,1,8,2,False,False
0.0,0.0,0.0,4,0.0,0.0,0.025,0.0,0.0,5,2,2,6,2,2,False,False
4.0,0.0,0.0,27,1.0,0.011764706000000002,0.012941176,7.0,0.0,7,2,2,3,10,2,False,True
1.0,0.0,0.0,17,0.0,0.0,0.025757576,0.0,0.0,6,1,2,2,11,2,True,False
0.0,0.0,0.0,19,0.0,0.0,0.005555556,0.0,0.0,6,2,2,7,5,2,False,False
6.0,0.0,0.0,24,4.0,0.025,0.025357143,0.0,0.0,6,2,2,3,6,2,False,False
0.0,0.0,0.0,1,0.0,0.2,0.2,0.0,0.0,6,1,1,6,1,2,False,False
0.0,0.0,0.0,5,0.0,0.04,0.08,0.0,0.0,7,3,2,1,2,2,False,False
0.0,0.0,0.0,19,0.0,0.0,0.00125,0.0,0.0,8,3,2,1,2,2,False,False
0.0,0.0,0.0,57,2.0,0.010344828,0.034482759,0.0,0.0,6,2,2,3,13,2,False,False
0.0,0.0,0.0,16,2.0,0.022222222000000003,0.033333333,2.0,0.0,5,3,2,4,2,2,False,True
0.0,0.0,0.0,4,0.0,0.1,0.15,0.0,0.0,5,3,2,3,1,2,False,False
1.0,0.0,0.0,13,2.0,0.0,0.020512821,0.0,0.0,6,1,2,8,6,2,False,False
0.0,0.0,0.0,5,0.0,0.0,0.02,0.0,0.0,9,1,1,1,4,2,False,False
0.0,0.0,0.0,34,2.0,0.019393939,0.025282904,2.0,0.0,5,3,2,3,1,2,False,False
0.0,2.0,3.0,45,2.0,0.028787879,0.028371212000000003,0.0,0.0,6,3,2,3,18,2,False,False
1.0,2.0,1.0,18,0.0,0.017042606999999998,0.03754386,2.0,0.0,7,3,2,3,2,2,False,False
0.0,2.0,2.0,56,7.0,0.036904762,0.06360119,0.0,0.0,7,2,4,3,1,2,True,False
2.0,2.0,0.0,115,5.0,0.0,0.016290123,0.0,0.0,7,2,2,4,10,2,False,True
5.0,2.0,1.0,130,5.0,0.001459854,0.008515815,1.0,0.0,7,2,4,8,2,2,False,False
0.0,0.0,0.0,21,0.0,0.0,0.023333332999999998,0.0,0.0,5,2,2,1,1,2,False,False
0.0,0.0,0.0,8,0.0,0.008333333,0.025,0.0,0.8,2,3,2,1,3,2,True,False
1.0,0.0,0.0,164,7.0,0.0011834319999999999,0.010151043,1.0,0.0,7,2,2,1,2,2,False,True
0.0,0.0,0.0,50,1.0,0.008,0.0355,0.0,0.6,6,2,2,4,1,2,False,False
0.0,0.0,0.0,1,0.0,0.0,0.1,0.0,0.0,5,3,2,1,10,2,False,False
0.0,0.0,0.0,21,0.0,0.028571429,0.05132275099999999,0.0,0.0,1,3,2,1,2,2,True,False
1.0,0.0,0.0,26,0.0,0.0,0.0013468010000000001,0.0,0.0,5,2,2,3,2,0,False,False
0.0,0.0,0.0,18,1.0,0.0,0.023148147999999997,0.0,0.8,6,2,2,2,4,2,False,False
0.0,0.0,0.0,2,0.0,0.1,0.15,0.0,0.0,6,3,2,1,4,2,False,False
0.0,0.0,0.0,6,0.0,0.066666667,0.133333333,0.0,0.0,5,4,1,1,3,2,True,False
0.0,0.0,0.0,2,0.0,0.2,0.2,0.0,0.8,6,3,2,1,13,2,False,False
1.0,5.0,6.0,137,4.0,0.002138405,0.020907736,0.0,0.0,7,2,2,1,2,2,False,False
4.0,5.0,1.0,31,1.0,0.006060606,0.012121212,0.0,0.0,9,3,2,1,13,2,True,False
0.0,0.0,0.0,11,1.0,0.0,0.043636364000000004,0.0,0.0,7,1,1,4,2,0,False,False
0.0,0.0,0.0,21,2.0,0.009090909,0.004545455,0.0,0.0,6,2,2,7,2,2,False,False
3.0,2.0,0.0,21,0.0,0.044000000000000004,0.047238095,0.0,0.0,6,3,2,4,3,2,False,False
0.0,0.0,0.0,10,0.0,0.12,0.15,0.0,0.0,1,3,2,1,13,2,True,False
0.0,0.0,0.0,85,2.0,0.006024096,0.024257027999999996,0.0,0.0,0,2,4,1,3,2,False,False
0.0,0.0,0.0,12,0.0,0.0,0.013333333000000001,0.0,0.0,8,2,2,1,2,0,False,False
0.0,0.0,0.0,7,0.0,0.0,0.033333333,0.0,0.0,6,1,1,1,2,0,True,False
0.0,0.0,0.0,1,0.0,0.2,0.2,0.0,0.0,7,2,2,7,11,2,True,False
0.0,0.0,0.0,2,0.0,0.0,0.04,5.0,0.0,8,2,2,6,2,0,True,False
3.0,0.0,0.0,15,0.0,0.0,0.006666666999999999,0.0,0.0,5,1,1,7,2,2,False,False
3.0,0.0,0.0,15,0.0,0.011764706000000002,0.023529412000000003,5.0,0.6,6,2,2,2,6,2,False,True
4.0,0.0,0.0,8,1.0,0.0,0.030769231,0.0,0.0,8,1,8,8,1,2,True,False
0.0,0.0,0.0,70,4.0,0.017506493999999997,0.031513142,0.0,0.0,6,3,2,1,13,2,True,False
6.0,0.0,0.0,91,3.0,0.002020202,0.019021966,2.0,0.0,1,2,2,4,3,2,False,False
5.0,0.0,0.0,11,0.0,0.0,0.007142857,0.0,0.0,5,3,2,1,9,0,True,False
1.0,5.0,7.0,98,3.0,0.002040816,0.025068027000000003,0.0,0.0,1,2,2,8,2,2,False,False
2.0,0.0,0.0,23,1.0,0.006896551999999999,0.011264368,4.0,0.0,1,1,1,8,2,2,False,False
0.0,0.0,0.0,1,0.0,0.2,0.2,0.0,0.0,5,3,3,5,2,2,False,False
0.0,0.0,0.0,55,1.0,0.013207547,0.018742138000000002,0.0,0.0,6,3,2,1,19,2,False,False
2.0,5.0,6.0,28,2.0,0.006666666999999999,0.021453423,2.0,0.0,6,3,2,1,3,2,True,False
0.0,0.0,0.0,1,0.0,0.2,0.2,0.0,0.0,2,1,1,1,3,2,False,False
0.0,0.0,0.0,4,0.0,0.0,0.05,0.0,0.0,6,2,2,8,3,2,False,False
0.0,0.0,0.0,83,4.0,0.009756098000000001,0.030081301,0.0,0.0,7,2,2,1,1,2,False,False
0.0,0.0,0.0,6,0.0,0.0,0.033333333,0.0,0.0,5,2,2,7,1,2,False,False
4.0,5.0,6.0,20,2.0,0.0,0.0,6.0,0.0,7,2,2,5,5,0,False,True
0.0,0.0,0.0,7,0.0,0.028571429,0.057142857000000005,0.0,0.0,7,2,2,8,2,2,False,False
0.0,0.0,0.0,7,0.0,0.04444444400000001,0.035555556,0.0,0.4,6,1,1,1,3,2,False,False
5.0,0.0,0.0,81,2.0,0.0,0.002857143,3.0,0.0,7,1,1,1,8,0,True,False
0.0,0.0,0.0,9,0.0,0.04,0.057999999999999996,0.0,0.0,6,3,2,6,3,2,False,False
3.0,0.0,0.0,15,3.0,0.008333333,0.039,0.0,0.0,7,3,2,7,13,2,False,True
0.0,0.0,0.0,11,0.0,0.0,0.02,4.0,0.0,6,1,1,6,2,0,False,True
0.0,0.0,0.0,15,0.0,0.0,0.025,0.0,0.0,7,1,1,2,2,0,False,False
0.0,5.0,0.0,85,2.0,0.0026578070000000003,0.015013618000000001,0.0,1.0,6,3,2,1,3,2,True,False
0.0,0.0,0.0,27,1.0,0.0037037040000000004,0.025925926000000002,0.0,0.6,2,4,1,3,3,2,False,False
5.0,0.0,0.0,33,2.0,0.0,0.009714285999999999,7.0,0.0,3,2,2,1,1,2,False,True
0.0,0.0,0.0,20,0.0,0.0,0.01,0.0,1.0,6,2,2,1,4,0,True,False
0.0,0.0,0.0,11,0.0,0.0,0.036363636,0.0,0.0,6,2,2,4,13,2,False,False
0.0,0.0,0.0,42,1.0,0.05952381,0.085396825,0.0,0.0,8,3,2,1,3,2,False,False
0.0,0.0,0.0,11,0.0,0.0,0.006666666999999999,0.0,0.0,3,3,2,3,4,2,False,False
0.0,0.0,0.0,13,0.0,0.0,0.035714286,0.0,1.0,6,1,1,2,3,2,True,False
1.0,0.0,0.0,38,1.0,0.0,0.0175,0.0,0.0,7,4,1,7,3,2,False,False
0.0,0.0,0.0,25,1.0,0.0,0.008727273,0.0,0.0,6,2,10,1,4,2,False,False
2.0,0.0,0.0,37,2.0,0.0,0.005405405,2.0,0.0,1,2,2,3,2,0,False,True
0.0,0.0,0.0,21,0.0,0.00952381,0.041269841,0.0,0.0,7,2,2,1,2,2,False,False
0.0,5.0,1.0,6,0.0,0.0,0.00625,0.0,0.0,3,2,2,3,2,2,True,False
1.0,0.0,0.0,19,3.0,0.0,0.01,4.0,0.0,7,2,2,3,2,0,True,True
2.0,0.0,0.0,19,1.0,0.0,0.00952381,0.0,0.0,5,2,2,1,1,2,False,False
0.0,0.0,0.0,38,1.0,0.0,0.014529915,1.0,0.0,8,3,2,1,1,2,False,True
0.0,0.0,0.0,11,0.0,0.083333333,0.11666666699999999,0.0,0.0,7,2,4,1,3,2,False,True
0.0,0.0,0.0,3,0.0,0.066666667,0.133333333,0.0,0.0,6,2,2,2,3,2,True,False
0.0,0.0,0.0,45,1.0,0.0,0.01037037,0.0,0.0,5,1,1,3,1,2,False,False
0.0,0.0,0.0,19,1.0,0.0,0.005263158,0.0,0.0,6,1,2,1,4,2,False,False
0.0,0.0,0.0,6,0.0,0.0,0.05,4.0,0.0,8,1,8,8,1,2,False,False
0.0,0.0,0.0,11,0.0,0.0,0.004545455,0.0,0.0,7,1,1,1,2,2,False,False
0.0,0.0,0.0,2,0.0,0.0,0.1,0.0,0.0,4,2,4,6,3,2,False,False
0.0,0.0,0.0,33,1.0,0.0,0.015104167,0.0,0.0,7,2,2,6,2,0,True,False
0.0,0.0,0.0,7,1.0,0.0,0.028571429,6.0,0.0,1,2,2,4,1,2,True,True
0.0,5.0,0.0,16,0.0,0.0,0.014117646999999999,0.0,0.0,6,4,1,1,4,2,False,False
0.0,0.0,0.0,2,0.0,0.2,0.2,0.0,0.0,6,1,1,1,1,2,False,False
0.0,0.0,0.0,20,0.0,0.0,0.027272727000000004,0.0,0.0,3,2,4,1,4,2,False,True
0.0,0.0,0.0,77,5.0,0.0,0.012575758000000001,0.0,0.0,1,2,2,1,2,2,False,False
0.0,0.0,0.0,30,2.0,0.027083332999999998,0.042083333,2.0,0.0,6,3,2,3,1,2,False,False
0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,9,2,2,2,1,2,False,False
1.0,2.0,1.0,41,2.0,0.004545455,0.023982684,1.0,0.0,6,2,4,2,2,2,False,False
0.0,0.0,0.0,12,2.0,0.083333333,0.11666666699999999,0.0,0.8,6,2,2,5,13,2,False,False
0.0,0.0,0.0,3,0.0,0.066666667,0.133333333,0.0,0.0,7,2,5,3,10,2,False,False
0.0,0.0,0.0,11,1.0,0.018181818,0.063636364,0.0,0.0,5,2,6,1,1,2,False,False
0.0,0.0,0.0,19,1.0,0.016666667,0.04444444400000001,0.0,0.0,5,2,10,1,1,2,False,False
0.0,0.0,0.0,8,0.0,0.025,0.070833333,0.0,0.0,7,2,2,4,13,2,False,False
1.0,0.0,0.0,13,0.0,0.0,0.018181818,6.0,0.0,6,1,2,8,3,2,False,True
1.0,0.0,0.0,6,0.0,0.0,0.02,0.0,0.0,7,3,2,3,10,2,True,False
0.0,0.0,0.0,3,1.0,0.0,0.033333333,0.0,0.0,9,1,2,1,2,0,True,False
1.0,2.0,0.0,37,1.0,0.000696864,0.022648084,0.0,0.0,8,2,2,3,2,2,False,False
0.0,0.0,0.0,22,0.0,0.0,0.002272727,0.0,0.0,7,2,2,1,8,0,False,False
0.0,0.0,0.0,14,0.0,0.03625,0.047395833,2.0,0.0,6,1,1,3,3,2,False,True
0.0,0.0,0.0,23,1.0,0.028571429,0.04,0.0,0.0,6,3,2,1,1,2,False,False
0.0,0.0,0.0,58,2.0,0.013793103000000001,0.026819923,0.0,0.8,6,2,2,2,6,2,False,False
0.0,0.0,0.0,29,0.0,0.020689655,0.01954023,0.0,0.0,6,3,2,1,3,2,False,False
4.0,2.0,0.0,40,1.0,0.015,0.019412202,0.0,0.0,8,2,2,3,2,2,False,False
4.0,0.0,0.0,13,0.0,0.04,0.053333333,0.0,0.0,9,3,2,1,1,2,False,False
3.0,0.0,0.0,15,0.0,0.0,0.01,0.0,0.0,5,2,2,4,2,2,False,False
1.0,0.0,0.0,15,0.0,0.0,0.025,0.0,0.0,7,3,2,2,2,0,True,False
1.0,2.0,0.0,120,3.0,0.006451613,0.012613585,6.0,0.0,3,2,2,7,13,2,False,True
0.0,0.0,0.0,1,0.0,0.2,0.2,0.0,0.0,7,2,2,1,1,2,False,False
0.0,0.0,0.0,41,2.0,0.0,0.012195122,0.0,0.0,7,2,2,3,3,2,False,False
2.0,0.0,0.0,14,0.0,0.0,0.026315789,0.0,0.0,7,3,2,8,2,2,False,False
2.0,0.0,0.0,9,0.0,0.0,0.028717949,0.0,0.0,8,2,2,5,2,2,True,False
0.0,0.0,0.0,30,2.0,0.006666666999999999,0.02,0.0,0.0,5,2,4,2,1,2,False,False
0.0,0.0,0.0,20,1.0,0.035,0.052333332999999996,0.0,0.0,3,3,2,4,4,2,False,False
0.0,0.0,0.0,41,2.0,0.029268292999999997,0.047560976,0.0,0.4,6,2,2,1,13,2,False,False
0.0,0.0,0.0,7,0.0,0.0,0.014285714,0.0,0.0,8,1,1,3,4,2,False,False
0.0,0.0,0.0,12,0.0,0.0,0.008333333,0.0,0.0,6,2,5,7,1,2,False,False
4.0,5.0,2.0,37,2.0,0.001025641,0.007997558,0.0,0.0,8,1,1,1,2,2,True,False
0.0,0.0,0.0,6,0.0,0.0,0.033333333,0.0,0.0,1,2,5,1,1,2,False,False
0.0,0.0,0.0,17,0.0,0.023529412000000003,0.035294118,6.0,0.0,8,1,1,9,3,2,False,True
1.0,0.0,0.0,11,0.0,0.0,0.009090909,0.0,0.0,1,1,1,3,8,2,True,False
0.0,0.0,0.0,21,0.0,0.033333333,0.04993081,0.0,0.0,2,3,2,2,1,2,True,False
0.0,0.0,0.0,19,1.0,0.0,0.011111111000000002,0.0,0.0,6,1,1,1,2,2,False,False
0.0,0.0,0.0,78,2.0,0.003205128,0.015811966,0.0,0.0,5,2,2,8,3,2,False,False
2.0,0.0,0.0,22,2.0,0.008695652,0.030434782999999997,5.0,0.0,6,1,1,3,4,2,True,True
0.0,0.0,0.0,7,0.0,0.0,0.014285714,0.0,0.0,5,3,2,1,2,2,False,False
0.0,0.0,0.0,3,0.0,0.0,0.066666667,0.0,0.6,6,2,4,3,2,2,False,False
0.0,0.0,0.0,6,0.0,0.0,0.04,0.0,0.0,1,1,1,2,8,0,True,False
0.0,0.0,0.0,13,1.0,0.0,0.030769231,6.0,0.0,6,1,1,3,4,2,True,False
0.0,0.0,0.0,2,0.0,0.0,0.1,0.0,0.0,7,3,2,1,10,2,False,False
0.0,0.0,0.0,16,2.0,0.0,0.0125,6.0,0.0,5,2,5,2,3,0,False,True
0.0,0.0,0.0,3,0.0,0.0,0.066666667,0.0,0.0,5,2,2,1,1,2,False,False
1.0,0.0,0.0,3,0.0,0.0,0.04,0.0,0.0,7,1,1,1,8,0,False,False
0.0,0.0,0.0,5,0.0,0.0,0.02,0.0,0.0,6,2,2,2,2,2,False,False
7.0,0.0,0.0,27,1.0,0.006060606,0.03030303,1.0,0.0,8,1,8,3,3,2,False,True
0.0,0.0,0.0,8,0.0,0.05,0.120833333,0.0,0.0,2,1,1,1,3,2,False,False
0.0,2.0,0.0,79,5.0,0.017761848,0.04031012,0.0,1.0,6,2,2,1,5,2,True,False
0.0,0.0,0.0,10,1.0,0.0,0.022222222000000003,7.0,0.0,6,2,2,1,4,0,False,True
1.0,0.0,0.0,35,1.0,0.024561404,0.039824561,5.0,0.0,6,3,2,1,2,2,True,False
0.0,0.0,0.0,3,0.0,0.033333333,0.026666667,0.0,0.0,1,3,3,1,11,0,False,False
0.0,0.0,0.0,26,0.0,0.015384615,0.034615385,0.0,0.8,6,2,4,1,4,2,False,False
1.0,0.0,0.0,35,0.0,0.0,0.018918919,1.0,0.6,6,2,2,1,4,2,False,False
0.0,5.0,2.0,42,4.0,0.004545455,0.025151515,0.0,0.0,7,2,2,1,2,0,False,False
0.0,0.0,0.0,3,0.0,0.0,0.066666667,0.0,0.0,6,2,2,1,4,2,False,False
0.0,0.0,0.0,23,0.0,0.008695652,0.010434783000000001,0.0,0.6,6,4,2,1,3,2,False,False
0.0,0.0,0.0,8,0.0,0.0375,0.0625,0.0,0.0,5,1,1,1,3,2,False,False
0.0,2.0,3.0,8,0.0,0.0,0.014285714,0.0,0.0,5,3,2,4,14,2,True,False
2.0,0.0,0.0,9,0.0,0.018181818,0.027272727000000004,0.0,0.0,1,4,1,4,8,0,False,False
0.0,0.0,0.0,0,0.0,0.2,0.2,0.0,0.0,6,3,2,3,18,2,True,False
5.0,0.0,0.0,28,0.0,0.0,0.00962963,2.0,0.0,7,1,1,6,3,2,False,True
0.0,0.0,0.0,3,0.0,0.0,0.066666667,0.0,0.2,6,2,2,2,5,2,False,False
0.0,0.0,0.0,13,0.0,0.015384615,0.044615385,0.0,0.0,7,2,2,9,13,2,True,False
0.0,0.0,0.0,40,1.0,0.005,0.0175,0.0,0.0,1,2,2,3,2,0,False,False
1.0,0.0,0.0,9,0.0,0.015384615,0.031538462,0.0,0.0,5,3,2,1,2,2,False,False
3.0,0.0,0.0,7,0.0,0.0,0.01473138,3.0,0.0,8,3,2,7,2,2,False,False
0.0,0.0,0.0,29,0.0,0.014285714,0.02173913,0.0,0.0,7,1,8,1,11,0,False,True
1.0,0.0,0.0,11,0.0,0.0,0.015384615,0.0,0.0,7,2,2,3,2,0,True,False
0.0,0.0,0.0,3,0.0,0.0,0.066666667,0.0,0.0,1,2,4,1,2,2,False,False
6.0,2.0,1.0,19,3.0,0.008333333,0.017361111000000002,0.0,0.0,5,3,2,1,1,2,False,False
0.0,0.0,0.0,7,1.0,0.0,0.057142857000000005,0.0,0.8,6,2,5,1,4,2,False,False
0.0,0.0,0.0,10,0.0,0.0,0.06,0.0,0.0,5,1,1,6,2,2,False,False
0.0,0.0,0.0,7,0.0,0.007142857,0.066190476,0.0,0.0,6,3,2,1,1,2,False,False
1.0,2.0,1.0,11,0.0,0.037333332999999996,0.042857143,0.0,0.0,7,3,2,2,13,2,False,False
0.0,0.0,0.0,2,0.0,0.2,0.2,0.0,0.0,1,2,5,2,1,2,False,False
0.0,0.0,0.0,16,0.0,0.0,0.008531746,0.0,0.0,1,2,2,7,2,2,False,False
3.0,7.0,6.0,23,1.0,0.014285714,0.019047619,1.0,0.0,8,1,1,4,3,2,False,True
0.0,2.0,0.0,48,2.0,0.004081633,0.033469387999999996,0.0,0.0,7,2,2,1,2,2,False,True
5.0,0.0,0.0,20,0.0,0.033333333,0.059464286,0.0,0.0,1,3,2,1,1,2,True,False
1.0,5.0,0.0,36,2.0,0.005263158,0.023684211,0.0,0.0,7,2,2,7,1,2,False,False
0.0,2.0,0.0,18,1.0,0.0,0.000292398,0.0,0.0,6,1,1,3,3,0,False,False
0.0,0.0,0.0,19,0.0,0.042105263,0.051929825,0.0,1.0,6,3,2,1,3,2,True,False
1.0,0.0,0.0,19,3.0,0.0,0.014444443999999999,1.0,0.0,1,2,2,3,2,2,False,True
0.0,0.0,0.0,2,0.0,0.0,0.05,0.0,0.0,1,3,2,9,2,2,False,False
0.0,0.0,0.0,19,0.0,0.010526316,0.015789473999999998,0.0,0.0,7,3,2,1,13,2,False,False
0.0,0.0,0.0,2,0.0,0.0,0.1,0.0,0.0,6,2,2,3,13,2,False,False
1.0,0.0,0.0,46,1.0,0.0,0.014285714,0.0,0.0,6,1,1,6,4,2,True,False
0.0,0.0,0.0,25,1.0,0.0112,0.034933333,0.0,0.0,5,3,2,8,10,2,False,False
0.0,0.0,0.0,5,0.0,0.0,0.04,0.0,0.0,6,2,6,6,3,2,False,False
0.0,0.0,0.0,1,0.0,0.2,0.2,0.0,0.0,5,2,5,5,1,2,False,False
1.0,0.0,0.0,29,0.0,0.0,0.020689655,0.0,0.0,1,1,8,1,1,2,False,False
0.0,0.0,0.0,21,0.0,0.0,0.00952381,0.0,0.0,7,2,2,1,13,2,False,False
0.0,7.0,1.0,62,4.0,0.010769231,0.026444443999999998,0.0,0.0,1,3,2,1,2,2,False,False
0.0,0.0,0.0,18,1.0,0.006666666999999999,0.044938272,0.0,0.0,7,1,8,1,11,2,True,False
0.0,0.0,0.0,9,2.0,0.022222222000000003,0.04444444400000001,0.0,0.0,7,4,1,7,2,2,False,False
2.0,0.0,0.0,16,0.0,0.0125,0.0125,0.0,0.0,0,3,2,1,3,2,True,False
0.0,0.0,0.0,21,0.0,0.0,0.023933659,0.0,0.0,5,3,2,1,1,2,False,False
2.0,5.0,0.0,34,3.0,0.0,0.024324323999999998,0.0,0.0,7,1,1,1,2,2,True,True
0.0,0.0,0.0,10,0.0,0.0,0.02,0.0,0.0,6,3,2,4,4,2,True,False
0.0,0.0,0.0,5,0.0,0.0,0.08,0.0,0.0,1,3,2,1,6,2,False,False
0.0,0.0,0.0,36,1.0,0.0,0.025,0.0,0.0,5,1,1,1,3,2,True,True
0.0,0.0,0.0,31,2.0,0.006451613,0.016129031999999998,0.0,0.0,5,2,5,2,2,2,False,False
2.0,2.0,0.0,31,1.0,0.007843137,0.025,0.0,0.0,6,1,1,3,4,2,True,False
0.0,0.0,0.0,19,1.0,0.011111111000000002,0.02962963,0.0,0.0,5,2,2,2,1,2,True,False
1.0,0.0,0.0,21,0.0,0.0,0.01,0.0,0.0,7,2,5,1,2,2,False,False
2.0,2.0,0.0,28,2.0,0.031111111,0.056333333,0.0,0.0,9,3,2,7,13,2,True,False
0.0,0.0,0.0,81,2.0,0.0024691360000000002,0.013932981,0.0,0.0,7,2,2,3,2,2,False,False
0.0,0.0,0.0,12,0.0,0.0,0.016666667,0.0,0.0,5,2,2,3,2,2,True,False
0.0,0.0,0.0,9,0.0,0.0,0.005555556,3.0,0.0,6,3,2,6,11,2,False,True
0.0,0.0,0.0,12,0.0,0.016666667,0.083333333,0.0,0.0,6,2,2,1,13,2,False,False
0.0,0.0,0.0,17,0.0,0.0,0.01512605,0.0,0.0,7,2,2,6,2,2,False,False
0.0,0.0,0.0,7,0.0,0.028571429,0.060714286,0.0,0.0,5,3,3,1,3,2,False,False
0.0,0.0,0.0,31,3.0,0.01010101,0.037373737000000004,0.0,0.0,7,2,2,1,2,2,True,False
0.0,0.0,0.0,21,1.0,0.00952381,0.038095238,0.0,0.0,5,2,5,5,1,2,False,False
1.0,0.0,0.0,39,3.0,0.004761905,0.023809524,1.0,0.0,5,4,1,3,2,2,False,False
0.0,0.0,0.0,1,0.0,0.2,0.2,0.0,0.8,6,4,1,1,4,2,False,False
2.0,0.0,0.0,10,0.0,0.0,0.007692308,0.0,0.0,3,1,1,1,5,0,False,False
0.0,0.0,0.0,29,0.0,0.010344828,0.029885057000000003,0.0,0.0,1,3,2,6,1,2,True,False
0.0,0.0,0.0,6,0.0,0.033333333,0.066666667,0.0,0.0,7,3,2,4,1,2,True,False
0.0,0.0,0.0,51,2.0,0.007126436999999999,0.029719534,0.0,0.0,7,2,2,3,2,2,True,False
0.0,0.0,0.0,6,0.0,0.066666667,0.1,0.0,0.0,7,2,10,7,1,2,False,False
2.0,0.0,0.0,3,0.0,0.0,0.022222222000000003,0.0,0.0,7,2,2,1,3,0,True,False
2.0,2.0,0.0,87,4.0,0.006896551999999999,0.017705157,0.0,0.0,6,1,1,1,1,2,False,False
0.0,0.0,0.0,5,0.0,0.0,0.04,0.0,0.0,5,2,5,1,1,2,False,False
0.0,0.0,0.0,19,0.0,0.0,0.005263158,0.0,0.0,9,2,2,5,2,2,False,False
0.0,0.0,0.0,26,1.0,0.016571429,0.030933332999999997,0.0,0.0,6,1,1,1,1,2,False,False
0.0,0.0,0.0,16,1.0,0.0,0.025,0.0,0.0,5,2,2,1,1,2,False,False
2.0,0.0,0.0,30,2.0,0.006060606,0.012878788,0.0,0.0,5,1,2,3,2,0,False,False
0.0,0.0,0.0,8,1.0,0.04,0.090625,0.0,0.0,1,1,1,6,2,2,True,False
0.0,0.0,0.0,35,5.0,0.011428571,0.024761905,0.0,0.0,5,2,2,1,1,2,False,False
0.0,0.0,0.0,10,0.0,0.04,0.07,0.0,0.8,6,1,8,3,1,2,False,False
4.0,5.0,1.0,60,5.0,0.0016666670000000001,0.009358814,0.0,0.0,5,3,2,1,10,2,False,False
0.0,0.0,0.0,16,0.0,0.0,0.013333333000000001,0.0,0.0,1,3,2,8,8,2,False,False
0.0,0.0,0.0,1,0.0,0.2,0.2,0.0,0.0,7,3,2,7,20,2,False,False
1.0,0.0,0.0,59,3.0,0.010055755,0.022337803,0.0,0.0,3,2,6,2,7,2,False,False
0.0,0.0,0.0,41,1.0,0.034492302,0.05715957,0.0,0.0,4,3,2,1,13,2,False,False
0.0,0.0,0.0,1,0.0,0.2,0.2,0.0,0.0,5,3,2,3,1,2,False,False
1.0,0.0,0.0,17,0.0,0.0,0.010526316,0.0,0.0,4,3,2,8,2,0,True,False
0.0,0.0,0.0,116,5.0,0.00015674,0.022635468,0.0,0.0,7,2,2,1,10,2,True,False
0.0,0.0,0.0,46,1.0,0.008695652,0.026449275,0.0,0.0,1,2,2,3,2,2,True,False
0.0,0.0,0.0,9,0.0,0.0,0.022222222000000003,5.0,0.0,6,2,2,1,2,2,False,True
3.0,0.0,0.0,28,1.0,0.0,0.022427035,0.0,0.0,1,3,2,6,3,2,False,False
0.0,0.0,0.0,19,0.0,0.0,0.013947368,0.0,0.0,7,3,2,4,2,2,False,True
0.0,0.0,0.0,126,6.0,0.0006878310000000001,0.012822843,0.0,0.0,7,2,2,2,2,2,False,False
0.0,0.0,0.0,20,1.0,0.0,0.021052632,0.0,0.0,1,3,2,3,13,2,False,False
0.0,0.0,0.0,1,0.0,0.2,0.2,0.0,0.2,6,1,2,3,4,2,False,False
1.0,0.0,0.0,4,0.0,0.0,0.033333333,0.0,0.0,6,2,2,4,1,2,False,False
2.0,5.0,2.0,23,1.0,0.0,0.004166667,0.0,0.0,3,2,2,2,1,0,False,False
0.0,0.0,0.0,12,0.0,0.0,0.0025,0.0,0.0,5,2,2,7,1,2,False,False
0.0,0.0,0.0,7,1.0,0.0,0.028571429,0.0,0.0,5,2,2,1,2,2,False,False
0.0,7.0,2.0,7,0.0,0.0,0.025,0.0,0.0,6,2,2,1,5,0,False,False
0.0,0.0,0.0,1,0.0,0.2,0.2,0.0,0.8,6,2,4,1,6,2,False,False
0.0,0.0,0.0,6,0.0,0.1,0.108333333,0.0,0.0,6,1,1,3,4,2,False,False
0.0,0.0,0.0,21,1.0,0.0,0.031746032,0.0,0.0,6,2,6,2,13,2,False,False
0.0,0.0,0.0,2,0.0,0.0,0.04,0.0,0.0,1,2,2,1,2,0,False,False
0.0,0.0,0.0,2,0.0,0.0,0.1,0.0,0.0,5,1,1,4,1,2,False,False
